grant_id,title,abstract,year,institute,institution,abstract_length,word_count,fqhc_keyword_count,has_fqhc_terms,full_text,is_fqhc_focused,fqhc_score,primary_condition,study_type,population,data_source,section_names,source_pdf,extraction_method,extraction_quality,page_count,char_count,ingested_at,processing_time_s,has_specific_aims,has_methods,has_background,section_count,extraction_warnings
1UC2CA293569-01,Partners in Research: Building capacity for community-driven research to advance health equity,"Structural factors of health inequities are the systemic and societal conditions that contribute to disparities in health among different populations. These disparities often stem from racial and socioeconomic discrimination that are deeply intertwined in historical, social, economic, and political processes, and overtime have limited access to quality education, job opportunities and wealth accumulation for minoritized communities. Therefore, these communities are more likely to experience disinvestment in their neighborhoods leading to reduced access to health care and healthy foods, and lower educational and employment opportunities. The Partners Engaged in Equity Research Hub (PEER Hub), based at the University of Michigan School of Public Health, leverages our institutional and national networks and training and technical assistance (TTA) expertise to support community-led interventions to advance health equity, especially in the areas of neighborhood and built environment, social and cultural context, access and quality of community health care services, economic development, and nutrition and food environment. We bring together an interdisciplinary team of researchers, practitioners and community-based organizations with expertise and experience in addressing structural factors contributing to health inequities. Our overall goal is to support localized solutions tailored to the unique needs of the population while fostering a sense of ownership and empowerment, all crucial for sustainable change. Working in close collaboration with the NIH ComPASS Network, Coordinating Center and a multidisciplinary panel of experts (MEP), the UM PEER Hub will: 1) provide centralized administrative, operational, and logistical infrastructure to support the network of community-led (CHESI) research studies; 2) provide locally relevant proactive technical assistance to assigned CHESI projects to support high quality implementation and future sustainability of the community-led research initiatives, and to establish data infrastructure to support and facilitate cross-site research coordination; 3) build capacity to conduct high quality community-led health equity research through tailored training and technical assistance; and 4) support and enhance effective community-academic partnerships and mentor the next generation of community engaged scholars. In keeping with our community-focused approach, our Research Hub will be guided by a Community Steering Committee to help ensure equitable practices within our own work and across our team, partners, and community sites.",2024,,UNIVERSITY OF MICHIGAN,2601.0,349,0.0,False,,,,,,,,,,,,,,,,,,,,
1R01HL171074-01A1,Cis regulatory variants of haploinsufficiency genes as cardiomyopathy modifiers,"Cardiomyopathies, occurring in ~1:250 in the population, are disorders with primary impairment of heart muscle structure and function. Approximately 40-50% of the major cardiomyopathy subtypes can be explained as autosomal dominant with incomplete penetrance. Variants causing large subsets of cardiomyopathy are present in genes wherein truncating variants (TVs) are the most common variant class. In particular, MYBPC3TV are the most common cause of hypertrophic cardiomyopathy (HCM), and DSPTV are the most common cause of arrhythmogenic left ventricular cardiomyopathy (ALVC). In prior work and preliminary data, we have clearly shown loss of function to be the primary mechanism for both MYBPC3TV and DSPTV – thus, MYBPC3TV and DSPTV can be considered prototypical causes of haploinsufficiency-associated cardiomyopathy. However, despite knowledge of the genetic mechanisms for these conditions, precision medicine approaches are hindered by the fact that marked variability in clinical severity occurs among patients of all genetic subtypes, likely in large part due to genetic modifiers. Given the strong evidence of haploinsufficiency, noncoding variants that influence the effective “dose” of the causal genes are highly likely to contribute to expressivity of cardiomyopathy for genes such as MYBPC3 and DSP. We show that single nucleotide variants (SNVs) in cis regulatory elements (CREs) of these genes are common in the population, and are associated with allelic imbalance. In addition to these potential cis modifiers, recent genome wide association studies (GWASs) have discovered putative modifiers in protein quality control pathways that could affect gene dose downstream of transcription, but the causative SNVs and their potential additive effects have not been determined. This proposal will test the central hypothesis that variation in CREs strongly impacts the severity of haploinsufficiency-associated cardiomyopathy by altering the effective gene dose. In Aim 1, we will quantify gene-expression effects of all possible SNVs in the major CREs of MYBPC3 and DSP. Using human induced pluripotent stem cell cardiomyocytes (iPSC-CMs), we will perform massively parallel reporter assays (MPRAs) with synthetic saturation mutagenesis of these CREs. We will also determine causal SNVs in linkage disequilibrium with variants found on prior GWAS’s through MPRAs. We will test for additive effects with whole genome sequencing (WGS) and phenotypic data for patients with MYBPC3TV. In Aim 2, we will test whether noncoding variants that disrupt highly conserved transcription factor binding sites within the major CREs of each of MYBPC3 and DSP further reduce mRNA expression and exacerbate disease when superimposed on MYBPC3TV and DSPTV iPSC-CM and mouse models. Taken together, this proposal will generate noncoding regulatory maps covering >30,000 SNVs in the sequence space most likely to influence gene expression of two major prototypes of haploinsufficiency-associated cardiomyopathy, while also establishing concepts and analytical pipelines for broadly advancing precision medicine of cardiomyopathy.",2024,,UNIVERSITY OF MICHIGAN,3127.0,445,0.0,False,,,,,,,,,,,,,,,,,,,,
1R01HL167716-01A1,Regulation of Neonatal Lung Inflammation by Novel Innate Immune Mechanisms,"Prematurity-related chronic respiratory disease, including bronchopulmonary dysplasia (BPD), is associated with high morbidity, healthcare use, and expenditures. Inflammation in early life increases the risk of BPD develop- ment, but the innate immune mechanisms behind this are poorly understood. Inflammatory stress induces the expression of ligands for the activating receptor natural-killer group 2, member D (NKG2D), in diverse target cell populations. NKG2D is a C-type lectin-like receptor, expressed by γδ T cells, NK cells, and other lymphocytes that are enriched in fetal lungs. Ligand engagement and activation of NKG2D+ lymphocytes enhance inflamma- tion and induce cytotoxicity. The goal of this proposal is to determine the mechanisms by which pulmonary inflammation in early life induces NKG2D ligand expression on target cells and activates NKG2D+ lung lympho- cytes (γδ T cells and NK cells), and how this in turn leads to BPD-like lung immunopathology. The hypothesis is that early-life exposure to bacterial lipopolysaccharide (LPS) or hyperoxia up-regulates the expression of NKG2D ligands (NKG2DLs) that engage and activate lung NKG2D+ lymphocytes leading to pulmonary inflammation, cytotoxicity, and that in turn impairs alveolar and vascular development. Studies have implicated activated lym- phocytes and γδ T cells, as well as IL-17A and other pro-inflammatory cytokines, as key drivers of inflammation in preterm infants. Cytotoxic Granzyme B (GzmB)+ NKG2D+ cells and CD68+ macrophages that express the human NKG2D ligands MHC class-I-related protein A (MICA) and MICB were found using tracheal aspirates of premature infants who are mechanically ventilated in the first week of life and later develop BPD. Also, aspirate MICA mRNA levels positively correlate with median FiO2. To investigate the contribution of lung lymphocytes and NKG2DL-NKG2D signaling to lung inflammation, this team used a mouse model of BPD with chronic early- life exposure to LPS. LPS increased IL-17a and GzmB expression in lung NKG2D+ γδ T cells and, to a lesser extent, in NK cells. NKG2D blockade attenuated the effects of LPS on NKG2D+ γδ T cells, pro-inflammatory cytokine and cytotoxic responses, and preserved alveolar growth. LPS also induced cellular stress pathways and increased the expression of NKG2DLs (retinoic acid early transcript 1 (Rae-1) and murine UL16-binding protein-like transcript 1 (MULT1)) in lung macrophages and epithelial cells. Rae-1 blockade attenuated LPS- induced lung immunopathology. In a second BPD model, neonatal hyperoxia induced similar responses. These findings point to a role for activated NKG2D+ lung lymphocytes and NKG2DLs as key inflammatory mediators in BPD pathogenesis. The aims of this proposal are: 1. Map the cell fate and define the role of NKG2D+ lympho- cytes (γδ T cells and NK cells) in early-life LPS- and hyperoxia-induced lung immunopathology. 2. Determine the cellular sources for NKG2DLs and define the immunogenicity and regenerative potential of ligand-expressing cells in neonatal LPS- and hyperoxia-induced lung immunopathology. These studies will significantly impact the mechanistic understanding of the inflammatory pathways that lead to chronic lung disease in preterm infants.",2024,,UNIVERSITY OF MICHIGAN,3253.0,475,0.0,False,,,,,,,,,,,,,,,,,,,,
5R03OH012445-02,COVID-19 and Nail Salon Workers: Taking Stock of the Pandemic's Impact on Occupational Health and Safety,": The 400,000 nail salon workers (NSW) in the U.S.—primarily immigrant women in their prime reproductive years—are part of a $10 billion small business industry that is understudied and hard-to-reach. NSWs are emblematic of low-wage, underinsured, immigrant women in the workforce who are invisible in the communities they serve. This overlooked worker population is continuously exposed to occupational hazards such as toxic chemicals, biological agents, poor ergonomics, and psychological stressors. The coronavirus pandemic (COVID-19) heightened not only the economic vulnerability of these workers but also exacerbated existing unaddressed occupational health and safety (OHS) issues. Pre- pandemic studies indicated NSWs expressed needs for training on product exposure and safety measures. Given COVID-19, workplace priorities have undoubtedly shifted as the focus may now be on job security, infection control, resource access, and mental health. In addition, NSWs are particularly at risk for COVID-19 infection given the close proximity needed to provide client services. Several recommendations have been published to guide employers’ methods to safeguard employees’ OHS during the pandemic. However, we do not know whether and to what extent nail salons owners are adopting and implementing those guidelines to protect their workers. Without a comprehensive understanding of established protective measures and whether and how NSW priorities have shifted in light of COVID-19, future interventions will be ill-equipped to meet their needs and effectively promote these workers’ health and wellbeing. This mixed-method sequential design study, guided by a community-engaged approach has the following Specific Aims: (1) Characterize the safety measures that nail salon owners have implemented during COVID-19 and changes in priorities; (2) Explore NSWs’ perceived OHS experiences and needs during COVID-19; and (3) Collaborate with NSWs and owners to develop, pilot, and validate a survey instrument informed by the literature and qualitative data from Aims 1 and 2. This proposal advances the missions of the NIOSH National Occupational Research Agenda (NORA) Services sector as well as the Healthy Work Design and Well-Being Cross-Sector as it will: 1) advance our assessment approach of OHS needs and changes, in light of the pandemic, among an understudied small business industry worker group; and 2) inform the design of a future evidence-based intervention. The main research-to-practice (r2p) contribution of this application is two-pronged: 1) the development of a targeted survey to improve understanding of the pandemic’s effects on NSWs OHS and other workers with similar types of characteristics (e.g., female, low-wage, underinsured, immigrant); and 2) establish and strengthen partnership and collaboration among the study team members and nail salon community. Intermediate outcomes include the potential for changes in NSW needs assessment methodology for occupational health researchers. In addition to the survey, outputs will include publications and conference proceedings.",2024,,UNIVERSITY OF MICHIGAN,3104.0,442,0.0,False,,,,,,,,,,,,,,,,,,,,
5R01AI170514-03,How infectious SARS-CoV-2 exploits two ER membrane proteins to promote infection,"SARS-CoV-2 exploits the function of the endoplasmic reticulum (ER) to promote its infection life cycle. Despite its strong reliance on the ER, the molecular basis by which SARS-CoV-2 hijacks ER factors to promote defined steps of this life cycle remains unclear. Using infectious SARS-CoV-2, we recently identified two ER membrane proteins – RTN3 and SigmaR1 – as critical host factors that support virus infection. Our findings further reveal that RTN3 plays a role in viral replication, while SigmaR1 exerts a function in viral secretion. However, how SARS-CoV-2 exploits the activities of RTN3 and SigmaR1 to accomplish these two distinct tasks, in mechanistic terms, is completely unknown. Accordingly, the objective of this application is to elucidate the molecular basis by which these two ER membrane factors promote replication and secretion of SARS- CoV-2. We believe these insights will not only illuminate the basic infection mechanism of SARS-CoV-2, but given the continuing global COVID-19 pandemic, may lead to the development of effective anti-virals to blunt the devastating impact of SARS-CoV-2.",2024,,UNIVERSITY OF MICHIGAN,1112.0,168,0.0,False,,,,,,,,,,,,,,,,,,,,
1T32DA060142-01,Postdoctoral Training in the Biology of Drug Abuse,"The purpose of this training grant is to provide postdoctoral training to early-stage basic scientists and physicians in the area of neurobiology of substance abuse at the genetic, molecular, circuit and behavioral levels. Training will take place in the multidisciplinary setting at the University of Michigan. This is an exciting and innovative environment with world class facilities and faculty needed to develop the next generation of scientists working in drug abuse. The faculty members have expertise in the neurobiology of substance abuse, with particular emphasis on opioid and psychostimulant drugs. The focus of the proposal is the scientific training of postdoctoral fellows using state-of-the-art approaches for studying mechanisms underlying drug abuse, and development of “soft skills” needed for long-term success (e.g., written and oral communication, mentorship). Scientific training includes studying the genetic, developmental and environmental factors that lead to vulnerability to substance abuse; the mode of action of drugs of abuse at the molecular, cellular, anatomical and behavioral levels; the long-term consequences of psychoactive drugs on the brain, as mediated through mechanisms of neural plasticity; and the development of medications, and prevention strategies. The working assumption is that the functional and structural brain remodeling associated with chronic drug use lies at the basis of tolerance, sensitization, physical dependence, and psychological addiction to these drugs. The drug abuse research community at the University of Michigan is of high quality and has a long history in the field. Beyond their individual strengths, the training faculty members have long-standing collaborative scientific and training relationships with each other. These historical strengths are enhanced by a number of initiatives at University of Michigan designed to facilitate life science research in general, and neuroscience research in particular. They include state-of-the-art tools for mouse and rat genetics, genomics, proteomics, and informatics and substantial programming and resources for postdoctoral career development. Thus, our postdoctoral fellows will profit from a highly sophisticated, yet supportive, research and training environment.",2024,,UNIVERSITY OF MICHIGAN,2288.0,319,0.0,False,,,,,,,,,,,,,,,,,,,,
5R00AI163285-04,Toxoplasma effector-mediated modulation of innate immune pathways in non-murine macrophages,"PROJECT SUMMARY Toxoplasma gondii is an obligate intracellular parasite that causes severe disease in immunocompromised individuals (e.g., AIDS patients) and fetuses. Its abilities to proliferate inside all nucleated cells and establish an infection in almost all warm-blooded animals make the parasite an ideal model to study the mechanisms involving in host-pathogen interaction. The outcome of Toxoplasma infection varies between host species. For example, mice generally succumb to acute Toxoplasma infection while most non-murine hosts, such as rats and humans, usually do not display symptoms but the chronic infection is established. As one of the cell types determining the infection outcome, macrophages play an essential role in the early innate immune response against Toxoplasma and coordinate the adaptive immune response. To successfully establish infection, Toxoplasma co-opts host macrophages via parasite effectors secreted from its unique secretory organelles (e.g., rhoptry and dense granule), named ROPs and GRAs, respectively. The role of Toxoplasma effectors has been predominantly studied in murine macrophages, however, the effectors contributing to the infection in rat and human macrophages are mostly unknown. My previous studies, together with preliminary data of this project, identified several Toxoplasma effectors that specifically modulate the innate immune response in rat but not murine macrophages. My central hypothesis is that Toxoplasma secretes a different set of parasite effectors involved in the modulation of various innate immune responses to establish an infection in macrophages from non-murine hosts. The goals during the K99 mentored phase are: 1) to understand the mechanism of Toxoplasma effector-mediated activation of the NLRP1 inflammasome in rat macrophages; 2) to mechanistically determine the role of Toxoplasma effectors that are required for parasite proliferation in naïve rat macrophages. In the independent R00 phase, I will apply the training from the mentored phase to study the interaction between Toxoplasma effectors and the innate immune response in human macrophages. Specifically, I will identify fitness-conferring Toxoplasma secreted effectors and mainly determine parasite effector-regulated host transcriptional responses in human macrophages. To accomplish these goals, valuable training from a highly complementary mentor team with scientific and mentoring skills will guide my path to an independent researcher. Furthermore, I will develop my leadership skills and strengthen my technical skills through the proposed training. Collectively, the completion of this project will enhance our understanding of the molecular mechanisms controlling host susceptibility to Toxoplasma infection. Also, knowing the parasite effectors important for host modulation will provide better drug targets against toxoplasmosis.",2024,,UNIVERSITY OF MICHIGAN,2887.0,399,0.0,False,,,,,,,,,,,,,,,,,,,,
1F31HD112115-01A1,NXF2-mediated RNA transport in the male germline,"PROJECT SUMMARY Nuclear export is an essential process for cellular viability, and nuclear export factor (NXF) proteins are considered to be critical for transporting RNA from the nucleus to be translated. NXF1 is the primary exporter of RNAs in eukaryotes and is essential for cellular viability. Gene duplicates of NXF1 have independently arisen across eukaryotes, and in Drosophila have evolved new functions distinct from NXF1. In mammals, there are three additional NXF gene duplicates, all are X-linked and considered paralogs of the ancestral NXF1. While NXF1 function has been well-characterized in somatic cells of mice, far less is known about the three NXF gene duplicates. Two of the three X-linked NXF duplicates in mouse (NXF2 and NXF7) are primarily expressed in the testis but have not been studied to the extent of the somatic NXF1. NXF2 is expressed predominantly in testicular germ cells, with loss of mouse Nxf2 resulting in subfertility or infertility depending on the genetic background. The molecular mechanism leading to the fertility defects in mice lacking Nxf2 remain unclear. I am well-positioned to discover the molecular mechanism of this infertility phenotype because I have already generated and backcrossed independent mouse lines of Nxf2Δ/Y and NXF2FLAG/Y mice for >5 generations. I hypothesize mouse Nxf2 evolved testicular germ cell-specific cytoplasmic functions to transport RNAs between the nuclear pore and the intercellular bridges connecting germ cells. This hypothesis is supported by my discoveries that NXF2 localizes almost exclusively to the cytoplasm and interacts with proteins known to associate with cytoplasmic portion of the nuclear pore and intercellular bridges. I will continue to use the mouse models I have generated to test my hypothesis through molecular, biochemical, and sequencing techniques. I expect to uncover the mechanism by which mouse Nxf2 is necessary for testicular germ cell development and to further our understanding of nuclear export, testicular germ cells, fertility, and RNA biology.",2024,,UNIVERSITY OF MICHIGAN,2062.0,311,0.0,False,,,,,,,,,,,,,,,,,,,,
3R01AI155653-03S1,Mechanisms of B Cell Responses to Particulate Antigens,"PROJECT SUMMARY Mechanisms of acute and long-term antiviral antibody responses Two biophysical attributes shared by most animal viruses are the display of viral-specific proteins at certain densities on the surface of individual virions and the encapsulation of viral genome inside the virion. A threshold density of viral surface proteins is important to ensure efficient viral infection of host cells. From the perspective of the host, a threshold density of viral surface proteins may also be critical for the recognition by germline B cells for efficient mounting of humoral responses. The encapsulated genetic material can also stimulate B cells through the Toll-like receptors. Substantial mechanistic studies at the single-molecule level and imaging of live cells have revealed the sensitivity of B cells to the density of antigens. However, at the mechanistic level, it remains largely uncharacterized how B cells may recognize and respond to the individual as well as collective attributes of a virus, including the spatial density of proteins and the internal nucleic acids. To this end, we have developed a new system of synthetic virus-like structures (SVLS), and we are using these structures as a new generation of virus-like immunogens to study both in vitro and in vivo fundamental mechanisms of B cell antiviral responses. This project aims to unravel the acute and long-term antiviral antibody responses using this new generation of model particulate antigens that we have developed and train the next generation biomedical and pharmaceutical sciences workforce. The success of this project will yield new and important mechanistic information on the initiation and maintenance of neutralizing antiviral antibody responses in mice, and prepare the trainee for his long-term scientific and professional career.",2024,,UNIVERSITY OF MICHIGAN,1827.0,275,0.0,False,,,,,,,,,,,,,,,,,,,,
1F31DE034282-01,Determining the function of Trp-positive trigeminal sensory neurons innervating the submandibular salivary glands,"Dry mouth affects nearly 30% of Americans, yet there are no treatments that effectively regulate saliva production and composition long-term. Autonomic neurons innervating the major salivary glands have been well-characterized and represent a main therapeutic target to trigger saliva production. However, this approach only offers acute alleviation and results in unwanted side effects. Somatosensory neurons found in the trigeminal ganglion initiate the detection of touch, pain, temperature, and chemicals in various craniofacial tissues. Previous findings suggest that trigeminal sensory neurons innervating the periodontal ligament and other oral structures initiate salivary-reflexes and indirectly contribute to saliva regulation. Now, our preliminary data suggest that direct sensory innervation is also present. We hypothesize the direct trigeminal sensory innervation of submandibular glands by Trp-positive trigeminal neurons provides feedback to modulate the salivary system. The objective of this proposal is to determine the targets of Trp-positive trigeminal sensory neurons innervating the submandibular salivary gland and the role they play in altering the secretion of saliva volume and composition based on chemical cues. In Aim 1, we will combine viral vector, genetic, and immunohistochemistry strategies to determine the central and peripheral targets of Trp-positive trigeminal sensory neurons innervating the submandibular glands. In Aim 2, we will use in vivo calcium imaging and chemogenetics to determine how this trigeminal innervation to the glands respond to chemical stimulation and modulate saliva outputs. The submandibular gland maintains the continuous basal flow rate of saliva, thus defining the function of Trp-positive sensory neurons present in this gland might reveal a long-term therapeutic target to modulate basal saliva secretion. Overall, our results will for the first time provide a mechanistic, cellular basis for novel sensory feedback and its role in saliva modulation. Furthermore, this research will provide a foundation for determining how trigeminal innervation of the submandibular gland can be used to address salivary gland dysfunction and provide additional therapeutic targets to counteract the loss of saliva.",2024,,UNIVERSITY OF MICHIGAN,2270.0,316,0.0,False,,,,,,,,,,,,,,,,,,,,
1F32HL176189-01,A Computational Analysis of Hemodynamics in Patients with Renal Artery Fibromuscular Dysplasia,"Fibromuscular Dysplasia (FMD) is a non-atherosclerotic disease of medium and small sized arteries. It most commonly affects the renal arteries of women ages 20 – 60 years old, overlapping with the demographics and symptoms caused by hypertensive disorders of pregnancy (HDoP). We have previously observed associations between renovascular hypertension caused by renal artery FMD and preeclampsia among women with history of pregnancy. However, a large cohort of these patients observed with overlapping diagnoses were not diagnosed with FMD until later in life. Literature shows a decline in cure rates for patients with FMD treated with angioplasty that correlates with age - from up to 65% in patients with an average age of 30 to as low as 20% in patients with an average age of 55. To better determine treatment efficacy in renal FMD it is crucial to understand the renal hemodynamic properties of FMD, FMD vs ARAS, and HDOP processes. Currently, there is a lack of understanding about the relative contribution of large vessel versus small vessel disease in FMD, as well as the differences between FMD, FMD in HDoP, and ARAS patients that could explain the distinct clinical outcomes between these groups. Furthermore, there is also a lack of understanding on the potential impact of large vessel disease on small vessel disease over time. The goal of this proposal is to investigate the impact of large vessel and small vessel disease on FMD versus ARAS patients through hemodynamic indices such as FFR, and IMR via image-based computational fluid dynamics (CFD) and machine learning. Our aim is to ascertain how these indices can enhance diagnostic value and inform patient treatment selection. Our hypotheses are: First, the microvascular burden in FMD and ARAS results in increased IMR, thereby undermining the therapeutic outcomes of renovascular interventions. Second, hyperemia secondary to the surge in intravascular volume during pregnancy leads to more pronounced renal FMD artery stenosis, unveiling the clinical manifestations of FMD. To explore these two hypotheses our project is organized into 2 aims: - Aim 1: To characterize the hemodynamics effects of renal FMD using CFD and machine learning. o Sub Aim 1: This analysis will be repeated within a subset of renal FMD patients with HDoP. - Aim 2: To evaluate and compare the pre- and post-intervention shifts in hemodynamics for renal FMD compared to ARAS patients.",2024,,UNIVERSITY OF MICHIGAN,2437.0,387,0.0,False,,,,,,,,,,,,,,,,,,,,
3R01GM124571-05A1S1,X-chromosome Inactivation Catalyzed by Genes that Escape X-inactivation,"The Y chromosome is widely believed to be the sole source of sex differences in mammals. Emerging work, including from our group, however, also implicates X-linked genes in inducing sexually dimorphic gene expression. Although most X-linked genes are expressed equally between females and males through the transcriptional inactivation of one of the two X chromosomes in females, some escape X-inactivation and are subject to higher expression in females. Differences in the levels of expression of X-linked genes between the sexes may thus contribute to sex differences. The long-term goal of this proposal is to elucidate mechanisms of sex-biased transcriptional regulation. In the prior round of funding, we found that the higher expression in females of the X-inactivation escapee Kdm5c induces X-inactivation selectively in females and not males in an evolutionarily conserved. We have also accumulated preliminary data suggesting that whereas at a higher expression dose KDM5C induces X-inactivation, at a lower dose it paradoxically first prevents inactivation of the active X chromosome in males as well as in females. We further found that KDM5C also regulates autosomal genes in a sex-biased manner. The overall objective of this proposal, which constitute the next steps toward attaining our long-term goal, is to determine mechanistically how KDM5C functions in a sex- biased manner. Our central hypothesis is that KDM5C regulates gene expression in a sex-biased manner on the X chromosomes as well as autosomes through dose-dependent and locus-specific H3K4me2/3 demethylation. The rationale for this proposal is that the mechanistic dissection of KDM5C function will inform the hormone-independent regulation of sexually dimorphic gene expression. The proposal's central hypothesis will be tested by the following two specific aims: 1) Determine how KDM5C orchestrates the selection of the active and the inactive X chromosome in mouse embryos and stem cells; and, 2) Mechanistically dissect the functions of KDM5C in hormone-independent regulation of sex-biased gene expression in mouse embryos and differentiating embryonic stem cells. The Aims will be tested by ablating or tuning the expression of KDM5C protein and connecting changes in histone H3K4me1/2/3 modifications and their downstream effectors to changes in the expression of the KDM5C target loci genome-wide. The proposed research is innovative because it promises a novel mechanism underlying mammalian sex differences, including in the divergent transcriptional fates of the X chromosomes, using cutting-edge chromatin and single-cell transcriptional profiling technologies. The significance of the proposal is that it will identify novel dose-dependent genetic and epigenetic mechanisms that contribute to sex differences independently of hormones.",2024,,UNIVERSITY OF MICHIGAN,2830.0,410,0.0,False,,,,,,,,,,,,,,,,,,,,
3K01HL151673-04S1,Sleep and Circadian Rhythms in Adolescence: Epigenetic Pathways of Cardiometabolic Risk,"Candidate: The PI is a Research Assistant Professor and nutritional epidemiologist whose primary career goal is to apply epigenetic approaches to improve the understanding of the interplay of sleep/circadian rhythms and nutrition on long-term cardiometabolic health risk. The proposed award includes a 5-year plan of training and research centered on circadian rhythms, epigenetics, study design, and skills required to lead a research team. Research context: Insufficient and mistimed sleep is recognized as a risk for adverse cardiometabolic outcomes. Adolescents are especially vulnerable as they have high prevalence of both short sleep duration and misaligned sleep timing. Yet, the unique contributions of sleep duration and circadian misalignment to cardiometabolic risk is unclear. Uncovering the epigenetic mechanisms behind these relationships is a highly promising avenue for this public health issue. Recent cross-sectional evidence shows that epigenetic alterations of metabolic and circadian genes might play an intermediary role in the relationships between sleep/circadian rhythms and cardiometabolic health, yet longitudinal investigations are scarce. The application of epigenetic approaches to identify potential mechanisms that link sleep to cardiometabolic health is novel. Research Objectives: The aims are two-fold: 1) to evaluate the independent associations of sleep duration and timing with cardiometabolic health among adolescents and 2) to examine epigenetic associations between insufficient/mistimed sleep and cardiometabolic health. Research Plan: The PI will analyze existing data from an NIH-funded established cohort study of adolescents in Mexico City with highly variable sleep patterns (some participants' sleep patterns are constrained by morning school shifts while others have more flexibility due to an afternoon school shift). Associations between objectively collected sleep data (7-days of actigraphy) and cardiometabolic biomarkers (adiposity, blood pressure, and insulin resistance collected at two time points 24 months apart) will be analyzed. Stored leukocytes will be used to measure gene expression and epigenome-wide DNA methylation. Longitudinal and epigenome-wide statistical analyses will be conducted. Career Goals and Development: The PI will gain expertise in assessment of circadian rhythms, epigenetics laboratory investigation, and epidemiological study design through didactic and hands-on experiences. She will also advance in her leadership, mentorship, and grantsmanship skills, and by the end of the training period will apply for an R01 centered on sleep/circadian rhythms, nutrition, and epigenetics. Environment: Resources available to the PI include a well-rounded and supportive team of mentors representing the fields of sleep/circadian rhythms, epigenetics, nutrition and cardiometabolic health; and the excellent research infrastructure at the University of Michigan School of Public Health where the PI has been guaranteed 80% of time devoted to the research goals delineated in the proposal.",2024,,UNIVERSITY OF MICHIGAN,3067.0,419,1.0,False,,,,,,,,,,,,,,,,,,,,
3P30ES017885-12S1,Michigan Center on Lifestage Environmental Exposures and Disease (M-LEEaD),"(Overall) This is a competing renewal application for the Environmental Health Sciences Core Center at the University of Michigan, submitted in the final year of our second term of support. Our Center is organized around the theme of critical windows of susceptibility to environmental exposures as important determinants of disease, forming the Michigan Center on Lifestage Environmental Exposures and Disease (M-LEEaD). Lifestage, as used in this application, refers to clinically-recognized stages of development, mid-life, and aging that pertain to the pre- conception, prenatal, infant, child, adolescent, reproductive age adult, and aging adult periods. Our Center builds on a strong foundation of research activity and support in environmental health sciences, with 22 NIEHS grants and projects, including Outstanding New Environmental Health Scientist (ONES) and Revolutionizing Innovative, Visionary Environmental health Research (RIVER) awards and participation in Superfund and other NIEHS programs. The M-LEEaD mission is to accelerate research that defines impacts of environmental exposures during vulnerable life stages and to promote translation of findings to improve clinical and public health interventions for the mitigation of disease. Our Center implements its mission through infrastructural support of established and new investigators applying novel transdisciplinary approaches that increase understanding of how exposures target vulnerable stages of life. Support for research is provided through integrated Center programs that include a Pilot Project Program, three Facility Cores, and three Research Teams to enhance translation of research findings into applications for patients and communities to support a comprehensive and integrated environmental health paradigm. Facility Cores are: Integrated Health Sciences (IHS); Exposure Assessment (EA); and Pan-Omics and Data Science (PODS). Research Teams are organized around translational impact: Cumulative Exposures & Population Health; Climate Change & Health Disparities; and Toxicological Mechanisms & Health Outcomes. Research is coupled with engagement of stakeholder communities through the Community Engagement Core (CEC), and training of future leaders through our Career Development Program. An Administrative Core oversees the functioning of the Center. M-LEEaD strives to accomplish its mission through four specific aims: 1) Integrate institutional programs and facilities to provide structure and resources that accelerate understanding of complex relationships among environmental exposures, human biology, and disease; 2) Foster integration and cooperation among investigators across traditional and emerging disciplines to conduct research that translates to improved strategies to prevent environmentally-induced disorders; 3) Build programmatic and scientific capacity through support for scientists at critical career stages to engage in research that addresses critical questions in environmental health; and 4) Engage with affected communities via equitable partnerships in a multidirectional manner to identify community environmental health concerns and collaboratively translate research findings into action to promote health.",2024,,UNIVERSITY OF MICHIGAN,3233.0,429,1.0,False,,,,,,,,,,,,,,,,,,,,
